case_id,risc,lifecycle:transition,trace,duration
6821,5.66859817523,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",32
6822,1.89420687005,complete,"('create application', 'check documents', 'in-person appointment 1')",45
6823,9.33093349253,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",49
6824,2.98079715146,complete,"('create application', 'in-person appointment 1', 'check documents')",34
6825,8.76841764571,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",26
6826,7.48788887017,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",40
6827,8.65485685465,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",68
6828,7.68835216176,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",46
6829,2.4893956846,complete,"('create application', 'check documents', 'in-person appointment 1')",59
683,8.45566253147,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",44
6830,0.133454712462,complete,"('create application', 'check documents', 'in-person appointment 1')",17
6831,7.08875947194,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",52
6832,11.5778575879,complete,"('create application', 'cancel appointment')",2
6833,2.29071796444,complete,"('create application', 'check documents', 'in-person appointment 1')",43
6834,8.38048204433,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",29
6835,11.8048718014,complete,"('create application', 'cancel appointment')",2
6836,50.7431079909,complete,"('create application', 'cancel appointment')",15
6837,4.63416770416,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",22
6838,1.61141929793,complete,"('create application', 'check documents', 'in-person appointment 1')",30
6839,1.46108603736,complete,"('create application', 'in-person appointment 1', 'check documents')",44
684,10.3658850933,complete,"('create application', 'cancel appointment')",11
6840,7.22975854703,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",50
6841,8.66103399221,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",22
6842,13.2819004961,complete,"('create application', 'cancel appointment')",1
6843,6.32413185353,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",109
6844,0.44340116223,complete,"('create application', 'check documents', 'in-person appointment 1')",56
6845,11.0177571294,complete,"('create application', 'cancel appointment')",1
6846,14.1185013258,complete,"('create application', 'cancel appointment')",34
6847,8.40461151852,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",65
6848,0.0946210612602,complete,"('create application', 'check documents', 'in-person appointment 1')",33
6849,18.4459865768,complete,"('create application', 'cancel appointment')",11
685,15.2006500514,complete,"('create application', 'cancel appointment')",45
6850,6.10017962326,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",70
6851,2.85071089119,complete,"('create application', 'in-person appointment 1', 'check documents')",79
6852,7.55132320003,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",63
6853,42.0150161954,complete,"('create application', 'cancel appointment')",28
6854,32.6318303089,complete,"('create application', 'cancel appointment')",71
6855,20.7007024958,complete,"('create application', 'cancel appointment')",49
6856,3.62540622909,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",26
6857,1.64097451089,complete,"('create application', 'check documents', 'in-person appointment 1')",44
6858,21.3228262119,complete,"('create application', 'cancel appointment')",52
6859,9.10065112844,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",101
686,22.7007508698,complete,"('create application', 'cancel appointment')",21
6860,4.84546663355,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",12
6861,4.37289175025,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",44
6862,0.844949768866,complete,"('create application', 'in-person appointment 1', 'check documents')",69
6863,7.89882378147,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",37
6864,3.37695147884,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",37
6865,0.00416931987494,complete,"('create application', 'check documents', 'in-person appointment 1')",16
6866,35.3597226729,complete,"('create application', 'cancel appointment')",5
6867,10.8668604232,complete,"('create application', 'cancel appointment')",16
6868,0.885945707615,complete,"('create application', 'in-person appointment 1', 'check documents')",10
6869,7.40328474007,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",25
687,13.7892387454,complete,"('create application', 'cancel appointment')",59
6870,30.8639558337,complete,"('create application', 'cancel appointment')",10
6871,0.367582691452,complete,"('create application', 'in-person appointment 1', 'check documents')",18
6872,0.664041771388,complete,"('create application', 'check documents', 'in-person appointment 1')",25
6873,2.01775192167,complete,"('create application', 'check documents', 'in-person appointment 1')",9
6874,2.03394890796,complete,"('create application', 'check documents', 'in-person appointment 1')",61
6875,34.618917824,complete,"('create application', 'cancel appointment')",4
6876,2.98963417658,complete,"('create application', 'in-person appointment 1', 'check documents')",5
6877,1.30459237022,complete,"('create application', 'in-person appointment 1', 'check documents')",41
6878,8.98788591931,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",22
6879,3.91807452843,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",19
688,1.62669952638,complete,"('create application', 'in-person appointment 1', 'check documents')",72
6880,4.7928180785,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",54
